id,name,brand_name,price,Origin,category,original_price,discount,discount_rate
205856283,"Bộ ga giường K-Bedding KMP chất liệu Microfiber bền chắc, kháng khuẩn (KHÔNG BAO GỒM CHĂN)",K-Bedding,405000,Việt Nam,,650000,245000,38
205894449,"Móc dán tường siêu dính, móc dán tường decor - Hàng chính hãng",FuNu,14250,Trung Quốc,,15000,750,5
271046616,Ly Giữ Nhiệt Inox 304 600ml Độ Bền Cao Tặng Kèm Ống Hút Inox Và Túi Đựng Ly Trong Suốt - Chính Hãng,lilahome,75000,Trung Quốc,Bình/ Ly giữ nhiệt,150000,75000,50
20580153,Võng xếp khung thép cao cấp VINANOI KVT32 - Lưới võng cỡ đại màu xanh lá,VINANOI,480000,Việt Nam,Phụ kiện phòng ngủ,780000,300000,38
135041265,Bộ Tua Vít Đa Năng 32 Đầu - PaKaSa ( Màu ngẫu nhiên),PaKaSa,49000,Trung Quốc,,98000,49000,50
74014046,Bộ 6 Ống Hút Silicone Có Thể Tái Sử Dụng Kèm 2 Cọ Rửa Lock&Lock TLL080 ( 250 x 78 mm),LocknLock,75900,Trung Quốc,"Ly, cốc & phụ kiện ly",138000,62100,45
135442343,"Hộp Đựng Đồ Nghề, Dụng Cụ Đa Năng Deli Cao Cấp Chính Hãng 14/17/19'' Chất Liệu Chắc Chắn DL-TC240 / DL-TC270 / DL-TC290",Deli,430200,Trung Quốc,,430200,0,0
164479566,"Ghế chỉnh dáng ngồi đúng - Roichen Hàn Quốc (Made in Korea). Dùng cho Nam, Nữ, Trẻ em. Hàng chính hãng",Roichen,660000,Hàn Quốc,Nội thất phòng ngủ,750000,90000,12
275480953,Ổ Cắm Điện Nối Dài Có Cổng USB Giá Rẻ,NAVIVU,75000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",75000,0,0
273938776,Bình pha trà cà phê Cold Brew Hario MCPN 600ml / 1L,Hario,388000,Nhật Bản,"Bình, ly uống cà phê và phụ kiện",498000,110000,22
103564402,Dây vòi hoa sen vòi xịt inox 304 chịu áp lực cao Hobby home decor DS,Hobby Home Decor,65000,Trung Quốc,Thiết bị phòng tắm,65000,0,0
263210087,"Bộ 2 bóng đèn LED Bulb PHILIPS Essential E27 - Tiết kiệm điện, Ánh sáng chất lượng cao - Hàng Chính Hãng",Philips,65000,Trung Quốc,Bóng và linh kiện đèn,93000,28000,30
271739205,"Áo mưa trẻ EM CHO BÉ TRAI BÉ GÁI CÓ CHIỀU CAO TỪ 80CM-140CM , CHẤT LIỆU eva MỀM MẠI AN TOÀN , CHỐNG THẤM , SIÊU BỀN - BORO SPORT",CLEACCO,129000,Trung Quốc,"Áo mưa, ô dù và phụ kiện đi mưa",199000,70000,35
209331072,Đồng Hồ Để Bàn Báo Thức GHM hẹn giờ sang trọng kim trôi không gây tiếng động chuông to hiện đại cao cấp cho phòng ngủ,Shouse,168000,Trung Quốc / Singapore / Việt Nam,Đồng hồ,168000,0,0
274758261,Combo 10 Móc treo đồ hình chữ S chịu lực Chất liệu inox không gỉ Siêu cứng Chịu lực Chắc chắn Nhiều kích thước Sx tại VN,Fresh Friend,20000,Việt Nam,,20000,0,0
165767116,"Thước Kẻ Thép Deli Cao Cấp - Kích Thước 15cm Nhỏ Gọn, Tiện Lợi - Chất Liệu Chống Mòn Gỉ - DL8015",Deli,8000,Trung Quốc,Thiết bị đo lường,14400,6400,44
126733950,"Hộp trữ đông, bảo quản thực phẩm Freezermate Fit in Pack nhựa nguyên sinh an toàn hàng Made in Japan",Sanada Seiko,38500,Nhật Bản,Dụng cụ chứa đựng thực phẩm,38500,0,0
252178835," Móc dán tường pha lê 6 móc trong suốt, thanh treo đồ dán tường siêu dính giúp tiết kiệm không gian, decor nhà cửa tiện lợi- Hàng chính hãng ",FuNu,27000,Trung Quốc,,29000,2000,7
247820808,"Đèn bàn đèn học cảm ứng bảo vệ thị lực RD-RL-45 phong cách sáng tạo, tiện lợi với ống đựng bút, đổi được màu ánh sáng và tăng giảm cường độ sáng, chính hãng Rạng Đông",Rạng Đông,325000,Việt Nam,Đèn học và đọc sách,325000,0,0
275009897,Giấy Rút Treo Tường Tiện Lợi 4 Lớp Cao Cấp - hàng chính hãng,Nhà của Mẹ,45000,China / Vietnam,Phụ kiện phòng ăn,45000,0,0
275570183,Bình đựng thức ăn giữ nhiệt inox 304 Elmich EL8336 dung tích 800ml,Elmich,314450,Trung Quốc,Bình/ Ly giữ nhiệt,750000,435550,58
173211404,"Ghế Xoay Văn Phòng Ngồi Làm Việc Công Thái Học Deli - Tay Gập Thông Minh, Có Ngả Lưng, Lưới Thoáng Khí, Chân Xoay Tiện Ích, Đệm Ghế Êm Aí - Phù Hợp Học Sinh, Văn Phòng, Game Thủ, Gaming - Hàng Chính Hãng",Deli,1199000,Trung Quốc,"Nội thất phòng học, làm việc",1528200,329200,22
13561921,Bộ 2 Thớt Gỗ Cây Cao Su Lock&Lock LWC001S2,LocknLock,211000,Việt Nam,Phụ kiện nhà bếp,405000,194000,48
10646782,Hộp 12 viên diệt gián của Nhật Bản,OEM,28000,,"Dụng cụ diệt chuột, côn trùng",90000,62000,69
53647975,"1 Gối Ôm thương hiệu A có khóa kéo - an toàn sức khỏe, không chứa chất độc hại - êm ái, mềm mịn - KT",A,120000,Việt Nam,"Gối, ruột gối, vỏ gối",150000,30000,20
275287501,VỈ 20C KEO 3M MỚI Nẹp Cố Định Dây Điện Kẹp Giữ Cáp Sạc Nẹp Dây Điện Chống Rối Dán Tường,GUANG MING,25000,Trung Quốc,,39000,14000,36
93095439,NỆM CAO SU NON MASSAGE THẮNG LỢI HÀNG CHÍNH HÃNG BẢO HÀNH 15 NĂM VỀ SỤT LÚN,Nệm Thắng Lợi,1100000,Việt Nam,Nệm và phụ kiện,1100000,0,0
217148812,Đèn Bàn Học LED RG0 Tamayoko 3 Chế Độ Ánh Sáng Bảo Vệ Mắt Chống Cận Thị Không Phát Xạ Ánh Sáng Xanh Model TB-55S/SW,Tamayoko,824000,Trung Quốc,Đèn học và đọc sách,1100000,276000,25
275307345,"Đèn Học Led Bảo Vệ Mắt Tích Điện, Đèn Led Cảm Ứng 3 Chế Độ Sáng Cao Cấp, Gắn Phòng Ngủ Có Đế Để Bàn Và Dính Tường",fofaHome,54000,Trung Quốc,Đèn học và đọc sách,99000,45000,45
176592358,Cây lau nhà tự vắt đa năng Sunhouse KS-MO3211PW,Sunhouse,139000,Việt Nam,Dụng cụ lau nhà,263000,124000,47
275407662,"Ổ Cắm Điện Kèm Cổng USB Công Tắc Riêng Chịu Tải 2500W, Chống Giật, Chống Cháy",NAVIVU,178000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",178000,0,0
191326389,Pin sạc AA/AAA Beston chính hãng 1.5V kèm bộ sạc nhanh tự ngắt hàng cao cấp,BESTON,119000,Trung Quốc,Pin và dụng cụ sạc pin,119000,0,0
206548283,Bình Đựng Nước Chịu Nhiệt Độ Cao SOIKA 1.7L Và 2.7L SW01,Soika,161000,Trung Quốc,,196000,35000,18
101921036,"Bóng đèn PHILIPS LEDBULB Mycare A60 -Công suất (4W,6W,8W,10W,12W)",Philips,48200,Trung Quốc,Bóng và linh kiện đèn,92000,43800,48
217575063,"Miếng xốp KG18 bọc chân cửa chắn gió chống bụi, ngăn tiếng ồn, côn trùng cách âm chống kẹt chân kt 93X9.6cm - Hàng chính hãng",KINGO,28000,Việt Nam,Dụng cụ sửa chữa nhà cửa,55000,27000,49
247918899,Phích Cắm Chuyển 3 Chấu Thành 2 Chấu Dẹp,NAVIVU,30000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",30000,0,0
34816875,"Dụng Cụ Thông Tắc Cống, Kẹp Gắp Rác Đa Năng Loại Tốt",OEM,34000,,Dụng cụ vệ sinh,36500,2500,7
69929041,"Móc Treo Quần Áo, Móc Phơi Đồ Trẻ Em Inox Kẹp Chống Rơi, Móc Treo Tất, Vớ, Đồ Lót Nhiều Kiểu Dáng",OEM,50000,Việt Nam,Phụ kiện giặt ủi,50000,0,0
52484490,Keo Dán Chống Thấm Siêu Dính Nhật Bản Bosui Dài 5m ,OEM,39000,Trung Quốc,Dụng cụ sửa chữa nhà cửa,55000,16000,29
221011957,"Ô Dù Gấp Gọn Mini Teement 19cm, Dù Che Mưa, Dù Chống Tia Uv Mini Siêu Gọn 8 Xương, Có Hộp Đựng Chống Sốc - Hàng Chính Hãng",TEEMENT,180000,Trung Quốc,"Áo mưa, ô dù và phụ kiện đi mưa",180000,0,0
54132706,"Bộ sạc Energizer Charger kèm 4 pin Ener AA 2000mAh, tự ngắt sạc (CHVCM4) ( Mẫu mới)",Energizer,446000,,Pin và dụng cụ sạc pin,460000,14000,3
271075110,"Cây Lăn Bụi Làm Sạch Quần Áo, Ga Giường, Sofa, Lông Chó Mèo 16cm GD726-Lanbui16",So Easy,22000,Trung Quốc,Phụ kiện giặt ủi,22000,0,0
52761048,"Chảo Gang Tròn Làm Bánh Mì Chảo , Bò Beefsteak , Cơm Xèo Đa Năng Size 20cm (Có Kèm Đế Lót Gỗ Tiện Lợi)",Dragon,155000,Việt Nam,Nồi và chảo,155000,0,0
271079058,Bình nước thể thao Lafonte 700ml - 003322 - BLA,La Fonte,82000,Trung Quốc,,161000,79000,49
272639422,Tách Capuccino Sứ Trắng OHIO,OHIO,29000,Việt Nam,,29000,0,0
14384384,"Chế phẩm sinh học hữu cơ vi sinh Trichoderma 1000g (chứa nấm đối kháng Trichoderma,Bacillus subtilis,Streptomyces spp) - Trichoderma fungi 1000g",ĐT02,69000,,"Hoa tươi, Cây cảnh & Hạt giống",69000,0,0
32021496,Ổ Khóa Số Du Lịch Stanley S742-056,Stanley,146000,Trung Quốc,Bảo vệ nhà cửa,167000,21000,13
275353932,"Tay vịn nhà tắm KG93 an toàn chống trơn trượt cho người lớn tuổi, người khuyết tật inox304 - Hàng chính hãng",KINGO,150000,Việt Nam,Thiết bị phòng tắm,190000,40000,21
274113380,"Dinh Dưỡng Thủy Canh HydroUmat V - Cho Cây Ăn Trái (Cà chua, Dưa Leo, Su Hào...)",HydroLand,75000,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",75000,0,0
98165099,Bình đựng dầu gội sữa tắm nước rửa tay khách sạn bằng sứ đẹp màu đen trắng  - 300ml,Đức Ngọc Ceramic,120000,Việt Nam,Phụ kiện nhà tắm,120000,0,0
275465099,Khăn Mặt Quảng Phú FQW8 34x74cm,Mollis,42000,"Anh, Việt Nam",Khăn,42000,0,0
183370348,BỌC 50 ĐINH RIVE TOLSEN SIZE TỪ (2.4x6.4mm-4.8x16mm) - HÀNG CHÍNH HÃNG,Tolsen,15820,China,Dụng cụ sửa chữa nhà cửa,15820,0,0
273447279,"Dụng cụ châm bì, xăm bì, xâm bì, cây châm thịt, xâm thịt, xăm thịt, làm mềm thịt, làm heo quay da giòn (Xăm Thịt) GD29-DTB",So Easy,29000,Việt Nam,Phụ kiện nhà bếp,29000,0,0
198198085,"Dụng Cụ Nhấc Nắp Bồn Cầu Thông Minh ECODEALS - Nhỏ gọn, tiện dụng, chống vi khuẩn đôi tay",ECODEALS,28000,Đài Loan,Dụng cụ lau nhà,35000,7000,20
273787401,"Nước tắm tượng phật, lau bàn thờ tinh dầu quế Peace Mass 250ml phong thủy",PEACE MASS,33840,Việt Nam,Vật phẩm phong thủy,36000,2160,6
104270135,Bình Giữ Nhiệt LocknLock Featherlight One-touch Tumbler 500ml LHC3257WHT - Màu trắng,LocknLock,256000,Trung Quốc,Bình/ Ly giữ nhiệt,517000,261000,50
190791221,"Hộp 4 pin sạc AA AAA Beston dung lượng cao, sạc lại nhiều lần - Hàng chính hãng",BESTON,60000,Trung Quốc,Pin và dụng cụ sạc pin,60000,0,0
190989483,Bình giữ nhiệt Baby Inox 316 Elmich EL8017 dung tích 300ml,Elmich,247000,Trung Quốc,Bình/ Ly giữ nhiệt,319000,72000,23
74307763,Chảo Wok Lock&Lock Handycook LHD1165 Có Tay Cầm 15.5cm - Màu Xám,LocknLock,134000,Việt Nam,Nồi và chảo,242000,108000,45
101870479,"Thanh treo rèm cửa đa năng, không cần khoan tường hay bắt vít, thay đổi vị trí linh hoạt",PEAFLO,60000,Việt Nam / Trung Quốc,Nội thất phòng khách,85000,25000,29
145762384,"Khăn tắm lớn cotton cao cấp 70x140cm chuẩn khách sạn 5 sao thấm hút tốt, bông tự nhiên mềm mại Homemark Towel Collection",Hanvico,207000,Việt Nam,Khăn,282000,75000,27
275508158,"Khăn Tắm Nén Du Lịch 70x140cm Dạng Viên Nén Làm Từ Cotton Tự Nhiên, Sử Dụng Nhiều Lần",NAVIVU,32000,Trung Quốc,Khăn,32000,0,0
273509069,Chổi chà sàn nhà tắm thông minh 2in1 tích hợp cây gạt nước sàn nhà vệ sinh và lau kính - Chổi lau sàn đa năng,PEAFLO,45000,HK/TQ,Dụng cụ lau nhà,59000,14000,24
263451821,Bình Nước Thủy Tinh Chịu Nhiệt Độ Cao Từ -20o C Đến 130o C Soika SC05,Soika,93000,Trung Quốc,,123000,30000,24
272639442,Hộp bảo quản thủy tinh LocknLock BLANC - Hộp vuông,LocknLock,55600,Trung Quốc,Dụng cụ chứa đựng thực phẩm,101000,45400,45
25412653,Cây lăn bụi quần áo đa năng kèm 2 cục dự phòng,OEM,36000,,Phụ kiện giặt ủi,36000,0,0
54133235,Pin Sạc AA 2000mAh NH15 Power Plus RP2 Energizer NH15 RP2 (Mẫu mới),Energizer,160000,,Pin và dụng cụ sạc pin,160000,0,0
262783371,"Túi trong suốt đựng bình, ly giữ nhiệt - Chính hãng",FuNu,19000,Trung Quốc,Bình/ Ly giữ nhiệt,20000,1000,5
517873,Giá Phơi Đồ Inox Co Giãn Thông Minh Prota - 86 Cm,Prota,256500,Việt Nam,Phụ kiện giặt ủi,285000,28500,10
13561925,Nồi Hấp 2 Tầng Bằng Inox Lock&Lock LLH1282 (28cm),LocknLock,706000,Trung Quốc,Nồi và chảo,1319000,613000,46
173636676,Áo Mưa vải Dù PEAFLO - Áo Mưa Cánh Dơi 2 Đầu - Màu Ngẫu Nhiên,PEAFLO,129000,"Việt Nam / Hàn Quốc / Ấn Độ / Trung Quốc,...","Áo mưa, ô dù và phụ kiện đi mưa",165000,36000,22
152521474,Combo 200 Túi Lọc Rác Bồn Rửa Bát - Túi Lưới Lọc Rác Giúp Ngăn Chặn Tắc Đường Ống- Hàng Loại 1 - Chính Hãng MINIIN,MINIIN,26000,Trung Quốc,Dụng cụ vệ sinh,32000,6000,19
263274550,"Chậu trồng cây tự tưới thông minh MONROVIA, cho hoa, cây cảnh, bonsai, để bàn, ban công Tiêu Chuẩn Châu Âu",Monrovia,25000,Việt Nam / Trung Quốc,"Hoa tươi, Cây cảnh & Hạt giống",25000,0,0
72008054,Nồi hấp inox 2 tầng tiện lợi tặng kèm khăn lau bếp,HBH,86000,Trung Quốc,Nồi và chảo,86000,0,0
191587220,"Đệm ngồi bệt vuông, đệm lót ghế văn phòng vải nhung cao cấp A - 40x40x6cm giao màu ngẫu nhiên",A,65000,Việt Nam,Nội thất phòng khách,99000,34000,34
201112268,"Thảm Nhà Bếp Siêu Thấm Dễ Dàng Vệ Sinh, Thảm Silicon 4 Lớp NAVIVU",NAVIVU,116620,Trung Quốc,Phụ kiện nhà bếp,116620,0,0
73371758,"Găng tay làm vườn -  Găng Tay Chống Cắt Ansell 11-801 Cấp Độ 1 - Chống Đâm Xuyên, Giặt Và Tái Sử Dụng",Ansell,60000,Sri LanKa,Dụng cụ làm vườn,60000,0,0
71924152,"Mùng chụp, màn chụp tự bung chống muỗi FUNU - Hàng chính hãng, sản xuất tại Việt Nam",FuNu,114950,Việt Nam,Phụ kiện phòng ngủ,121000,6050,5
548911,Combo 4 Chai Thủy Tinh Quattro Bormioli Rocco QS19 - 400ml,Bormioli Rocco,347000,Ý,,403000,56000,14
216476965,Bộ quần áo mưa 2 lớp 2 chức năng cao cấp - Thảo Kiên,Thảo Kiên,229000,Việt Nam,"Áo mưa, ô dù và phụ kiện đi mưa",229000,0,0
6923721,Combo 02 Gói thuốc diệt chuột Storm 0.005% Gói 20 viên,STORM,44995,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",44995,0,0
14640240,Cân Điện Tử Nhà Bếp 5kg - Cân Chia Thực Phẩm Nhà Bếp - Cân Tiểu Ly 5kg,OEM,95000,Trung Quốc,Dụng cụ làm bánh,95000,0,0
274994446,Nấm sứ bình lọc nước Hàn Quốc loại tốt (trắng),Rainy,69000,Korea,"Bình lọc, lõi lọc, thiết bị lọc nước",69000,0,0
11345052,Đất hữu cơ trồng cây đa dụng ( 6.5 dm3 ),Lavamix,16500,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",16500,0,0
170700257,"Chổi Quét Trần Nhà, Chổi Phất Trần Có Cán Điều Chỉnh Độ Dài Quét Mạng Nhện, Lau Chùi Bụi Bẩn Trên Cao Tiện Dụng - Henrysa",HENRYSA Bạn của mọi nhà,89000,Trung Quốc,Dụng cụ lau nhà,150000,61000,41
273509067,"Bàn Chải Chà Sàn 2in1, Chổi Quét Nước Kiêm Cây Lau Kính Tiện Lợi",PEAFLO,35000,HK/TQ,Dụng cụ vệ sinh,55000,20000,36
189849768,"Băng Keo Nhám Chống Trơn Trượt Cầu Thang, Bậc Cửa Oto",NAVIVU,95000,Trung Quốc,Dụng cụ sửa chữa nhà cửa,95000,0,0
275837551,Bình nước thủy tinh saffron Kingdom Herb cao cấp 500ml,Kingdom Herb,23000,Việt Nam,,39000,16000,41
208413993,Bàn Làm Việc Phong Cách Bắc Âu Thương Hiệu IGA (Không Bao Gồm Ghế) - GP86,IGA,239000,Việt Nam,"Nội thất phòng học, làm việc",239000,0,0
128969410,"Kệ Sách Để Bàn, Giá Sách Thiết Kế Hiện Đại Thương Hiệu IGA - GP157",IGA,205000,Việt Nam,"Nội thất phòng học, làm việc",205000,0,0
578967,Chảo Đá Chống Dính Siêu Bền Sunhouse SBD28 28cm,Sunhouse,271040,Việt Nam,Nồi và chảo,430000,158960,37
275570184,Bình đựng thức ăn giữ nhiệt inox 304 Elmich EL8337 dung tích 650ml,Elmich,205200,Trung Quốc,Bình/ Ly giữ nhiệt,450000,244800,54
272558337,"Bàn làm việc, bàn học chân sắt thiết kế kèm giá sách 2 tầng rất tiện lợi, mặt bàngỗ công nghiệp được bo góc để trách va đập",Nội Thất 5C,734000,Việt Nam,"Nội thất phòng học, làm việc",1250000,516000,41
204046604,"Ghế xoay văn phòng,ghế văn phòng AD010",Ánh Dương,429000,Việt Nam,"Nội thất phòng học, làm việc",429000,0,0
275338444,Móc Inox Dán Tường Chịu Lực 15KG Hamart Móc Treo Đồ Nặng Dán Tường Chất Lượng Cao,GUANG MING,15000,Trung Quốc,,25000,10000,40
242086158,Dù Che Mưa SMARTCHOICE – Ô Dù Gấp Gọn Cao Cấp 3 Lớp Chống Tia UV Có Hộp Đựng Thời Trang,SmartChoice,179000,Trung Quốc,"Áo mưa, ô dù và phụ kiện đi mưa",179000,0,0
108922782,"Biến áp đổi nguồn LIOA 220V sang 100V 110V 120V (200VA, 400VA, 600VA, 1000VA, 1200VA, 1500VA, 2000VA)",LiOA,316000,Việt Nam,"Ổ cắm, ổn áp, biến áp",316000,0,0
7221847,"Bộ Nồi Inox Sunhouse Mama cao cấp 5 đáy SH784 (16cm, 20cm, 24cm) - Dùng cho mọi loại bếp - Hàng chính hãng",Sunhouse,712800,Việt Nam,Nồi và chảo,1340000,627200,47
161029925,"Cây gạt nước sàn nhà Kitimop-G35 chổi gạt nước silicon nhà tắm, cán thép không gỉ tăng giảm chiều dài",Kitimop,119000,Việt Nam,Dụng cụ lau nhà,195000,76000,39
69237854,"Ổ khóa cao cấp Toplex, chống cắt vuông, 1203-40mm",TOPLEX,90000,China,Bảo vệ nhà cửa,90000,0,0
272411943,Bình giữ nhiệt gia đình inox 304 Elmich EL8299 dung tích 900ml - Hàng chính hãng,Elmich,353400,Trung Quốc,Bình/ Ly giữ nhiệt,550000,196600,36
77448059,Cốc giữ nhiệt LocknLock LHC4247PIK Table Mug 473ml,LocknLock,254000,Trung Quốc,Bình/ Ly giữ nhiệt,484000,230000,48
135442380,"Bộ Tua Vít Đa Năng 6 Chiếc Deli Cao Cấp Chính Hãng - Nhỏ Gọn, Tiện Ích, Dễ Dàng Sử Dụng - Thiết Thể Đẹp Mắt - EDL3206",Deli,29000,Trung Quốc,Các loại máy và phụ kiện,52200,23200,44
275213009,Bình Nước Trẻ Em 450ml HOKORI Chất Liệu Nhựa PP Nguyên Sinh Không BPA An Toàn Tuyệt Đối Cho Bé - Hàng chính hãng,Hokori,99000,Trung Quốc,,198000,99000,50
274054379,Bộ nồi chảo chống dính Elmich baby EL-1168 size16cm,Elmich,359100,Việt Nam,Nồi và chảo,699000,339900,49
106948794,"Móc dán tường siêu dính, móc dán tường treo đồ nặng, nồi niêu, xong chảo, móc treo đồ đa năng",MO hi,19800,Trung Quốc,,22000,2200,10
260040913,"Phân Gà Greenhome, Aki Sfarm, Bao 1kg, Nhập Khẩu Nhật, Viên Nén, Hữu Cơ Sinh Học Bón Rau Sạch, Cây Ăn Quả, Hoa Hồng",Đặng Gia Trang,28900,Nhật Bản,"Hoa tươi, Cây cảnh & Hạt giống",50000,21100,42
198295325,"Nồi hấp trong lò vi sóng LocknLock bằng nhựa , 1.2L - màu xám - LMW123",LocknLock,128000,Hàn Quốc,Nồi và chảo,231000,103000,45
186254300,Ga chống thấm một màu Lidaco đủ size nệm (màu ngẫu nhiên),LIDACO,55000,Việt Nam,,60000,5000,8
225191298,"Cân điện tử GDA001 cân nhà bếp 5kg, chia thực phẩm, cân tiểu ly electronic Kitchen tặng kèm 1móc dán trong và pinAAA- Hàng chính hãng",KINGO,85000,China,Dụng cụ làm bánh,105000,20000,19
274435840,Công tắc điều khiển từ xa HT-6220KG 40A 1000m và 3000m,HUNONIC,135000,Việt Nam,Thiết bị điều khiển thông minh,135000,0,0
176691427,Thùng Rác Đạp Chân Hình Chữ Nhật Nhiều Cỡ Kèm Ruột Hiro Hàng Xuất Nhật - Chính Hãng ( Tặng kèm bộ 3 khăn lau pakasa) Giao màu ngẫu nhiên,Inochi,199000,Việt Nam,Dụng cụ vệ sinh,199000,0,0
119195755,"Bộ lau nhà tự vắt thông minh, chổi lau nhà 360 độ, lau sạch khô nhanh - Parroti ProMax PX01",Parroti,474050,Trung Quốc,Dụng cụ lau nhà,499000,24950,5
208218743,Kệ giày gỗ 3 4 5 tầng thương hiệu IGA GP247,IGA,205000,Việt Nam,Nội thất phòng khách,205000,0,0
